@RELATION new_final_data

@ATTRIBUTE snipershotted REAL
@ATTRIBUTE less_50_snipershotted REAL
@ATTRIBUTE 50_100_snipershotted REAL
@ATTRIBUTE 100_200_snipershotted REAL
@ATTRIBUTE 200_500_snipershotted REAL
@ATTRIBUTE 500_800_snipershotted REAL
@ATTRIBUTE 800_1000_snipershotted REAL
@ATTRIBUTE more_1000_snipershotted REAL
@ATTRIBUTE sniperheadshotted REAL
@ATTRIBUTE less_50_sniperheadshotted REAL
@ATTRIBUTE 50_100_sniperheadshotted REAL
@ATTRIBUTE 100_200_sniperheadshotted REAL
@ATTRIBUTE 200_500_sniperheadshotted REAL
@ATTRIBUTE 500_800_sniperheadshotted REAL
@ATTRIBUTE 800_1000_sniperheadshotted REAL
@ATTRIBUTE more_1000_sniperheadshotted REAL
@ATTRIBUTE sniperheadpercentage REAL
@ATTRIBUTE normalshotted REAL
@ATTRIBUTE less_50_normalshotted REAL
@ATTRIBUTE 50_100_normalshotted REAL
@ATTRIBUTE 100_200_normalshotted REAL
@ATTRIBUTE 200_500_normalshotted REAL
@ATTRIBUTE 500_800_normalshotted REAL
@ATTRIBUTE 800_1000_normalshotted REAL
@ATTRIBUTE more_1000_normalshotted REAL
@ATTRIBUTE normalheadshotted REAL
@ATTRIBUTE less_50_normalheadshotted REAL
@ATTRIBUTE 50_100_normalheadshotted REAL
@ATTRIBUTE 100_200_normalheadshotted REAL
@ATTRIBUTE 200_500_normalheadshotted REAL
@ATTRIBUTE 500_800_normalheadshotted REAL
@ATTRIBUTE 800_1000_normalheadshotted REAL
@ATTRIBUTE more_1000_normalheadshotted REAL
@ATTRIBUTE normalheadpercentage REAL
@ATTRIBUTE onetap REAL
@ATTRIBUTE less_50_onetap REAL
@ATTRIBUTE 50_100_onetap REAL
@ATTRIBUTE 100_200_onetap REAL
@ATTRIBUTE 200_500_onetap REAL
@ATTRIBUTE 500_800_onetap REAL
@ATTRIBUTE 800_1000_onetap REAL
@ATTRIBUTE more_1000_onetap REAL
@ATTRIBUTE onetappercentage REAL
@ATTRIBUTE inertialshottime REAL
@ATTRIBUTE totalkills REAL
@ATTRIBUTE inertialshotpercentage REAL
@ATTRIBUTE onepenetrationwallbangtime REAL
@ATTRIBUTE twopenetrationswallbangtime REAL
@ATTRIBUTE manypenetrationswallbangtime REAL
@ATTRIBUTE firstkilltime REAL
@ATTRIBUTE blindedkilltime REAL
@ATTRIBUTE noscopekilltime REAL
@ATTRIBUTE thrusmokekilltime REAL
@ATTRIBUTE totalround REAL
@ATTRIBUTE incendiary_molotov REAL
@ATTRIBUTE incendiary_molotov_per_round REAL
@ATTRIBUTE avg_incendiary_molotov_per_round REAL
@ATTRIBUTE total_incendiary_molotov REAL
@ATTRIBUTE flashbang REAL
@ATTRIBUTE flashbang_per_round REAL
@ATTRIBUTE avg_flashbang_per_round REAL
@ATTRIBUTE total_flashbang REAL
@ATTRIBUTE hegrenade REAL
@ATTRIBUTE hegrenade_per_round REAL
@ATTRIBUTE avg_hegrenade_per_round REAL
@ATTRIBUTE total_hegrenade REAL
@ATTRIBUTE smokegrenade REAL
@ATTRIBUTE smokegrenade_per_round REAL
@ATTRIBUTE avg_smokegrenade_per_round REAL
@ATTRIBUTE total_smokegrenade REAL
@ATTRIBUTE im_applied_rate REAL
@ATTRIBUTE fb_applied_rate REAL
@ATTRIBUTE he_applied_rate REAL
@ATTRIBUTE smk_applied_rate REAL
@ATTRIBUTE flashthrown REAL
@ATTRIBUTE affectedenemycount REAL
@ATTRIBUTE affectedenemyduration REAL
@ATTRIBUTE affectedenemyefficiency REAL
@ATTRIBUTE affectedfriendlycount REAL
@ATTRIBUTE affectedfriendlyduration REAL
@ATTRIBUTE affectedfriendlydeficiency REAL
@ATTRIBUTE affectedtotalduration REAL
@ATTRIBUTE flashefficiencyintotal REAL
@ATTRIBUTE avg_killtick REAL
@ATTRIBUTE max_killtick REAL
@ATTRIBUTE min_killtick REAL
@ATTRIBUTE avg_delta REAL
@ATTRIBUTE max_delta REAL
@ATTRIBUTE min_delta REAL
@ATTRIBUTE avg_gamma REAL
@ATTRIBUTE max_gamma REAL
@ATTRIBUTE min_gamma REAL
@ATTRIBUTE avg_t0_t1_duration REAL
@ATTRIBUTE max_t0_t1_duration REAL
@ATTRIBUTE min_t0_t1_duration REAL
@ATTRIBUTE avg_t1_t2_duration REAL
@ATTRIBUTE max_t1_t2_duration REAL
@ATTRIBUTE min_t1_t2_duration REAL
@ATTRIBUTE avg_duration REAL
@ATTRIBUTE max_duration REAL
@ATTRIBUTE min_duration REAL
@ATTRIBUTE avg_speed REAL
@ATTRIBUTE max_speed REAL
@ATTRIBUTE min_speed REAL
@ATTRIBUTE damagedistance REAL
@ATTRIBUTE ratioofhitwhenmoving REAL
@ATTRIBUTE chest REAL
@ATTRIBUTE generic REAL
@ATTRIBUTE head REAL
@ATTRIBUTE leftarm REAL
@ATTRIBUTE leftleg REAL
@ATTRIBUTE neck REAL
@ATTRIBUTE rightarm REAL
@ATTRIBUTE rightleg REAL
@ATTRIBUTE stomach REAL
@ATTRIBUTE precision REAL
@ATTRIBUTE ischeater {0.153141361,0.18372093,FALSE,TRUE}

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,11,4,10,5,2,0,0,0,1,0,1,0,0.066666667,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,8,9,35.09411533,0.687788472,5,15.93046093,0.312211528,51.02457626,0.375576944,19,9,0.473684211,1.789473684,34,11,0.578947368,4.263157895,81,0,0,0.789473684,15,4,0.210526316,1.105263158,21,0.264705882,0.135802469,0,0.19047619,0,0,0,21.2332084,53.130239,6.70E-05,19.9653378,52.89907,0,0.178125,0.3125,0,0.215625,0.421875,0,0.39375,0.6875,0,439.6033084,999,8.205142051,726.4929311,0,0.333333333,0.233333333,0.066666667,0,0.066666667,0,0.066666667,0.066666667,0.166666667,0.045540797,FALSE
7,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0.142857143,67,0,2,12,20,27,0,6,6,0,1,2,2,0,0,1,0.089552239,5,0,1,2,1,0,0,1,0.074626866,0,22,0,1,0,0,1,0,0,0,6,7,24.53705024,0.859083193,3,4.024852088,0.140916807,28.56190233,0.718166385,19,1,0.052631579,1.789473684,34,8,0.421052632,4.263157895,81,1,0.052631579,0.789473684,15,4,0.210526316,1.105263158,21,0.029411765,0.098765432,0.066666667,0.19047619,154.7894737,404,5,4.424959105,77.469266,0.000327,3.909061211,66.595132,0,0.224095395,0.3125,0,0.385690789,1.5,0,0.609786184,1.8125,0,169.7025036,1642.743394,0.17578125,553.8235784,0.175675676,0.445945946,0.040540541,0.094594595,0.067567568,0.108108108,0,0.040540541,0.013513514,0.189189189,0.272727273,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,2,13,29,6,6,6,0,0,0,3,3,0,0,0.107142857,2,0,0,0,0,2,0,0,0.035714286,0,9,0,0,0,0,0,0,0,0,11,10,28.76762739,0.67599895,9,13.78810054,0.32400105,42.55572794,0.3519979,19,11,0.578947368,1.789473684,34,16,0.842105263,4.263157895,81,11,0.578947368,0.789473684,15,4,0.210526316,1.105263158,21,0.323529412,0.197530864,0.733333333,0.19047619,329.1428571,1278,6,21.06708114,54.254574,0.000441,20.97479329,53.768095,0.131195,0.243303571,0.3125,0.03125,0.526785714,1.453125,0.09375,0.770089286,1.765625,0.125,155.3310363,767.6707667,1.085236801,651.1081559,0,0.232142857,0.232142857,0.107142857,0.017857143,0.053571429,0.017857143,0.053571429,0.089285714,0.196428571,0.091101695,FALSE
6,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,91,0,1,0,42,28,11,9,13,0,0,0,6,5,1,1,0.142857143,8,0,0,0,2,4,1,1,0.087912088,1,33,0.03030303,1,0,0,2,1,0,0,1,0,0,0,2,0.933497744,1,0.933497744,-1,19,2,0.105263158,1.789473684,34,2,0.105263158,4.263157895,81,0,0,0.789473684,15,1,0.052631579,1.105263158,21,0.058823529,0.024691358,0,0.047619048,108.25,1271,2,1.857987,45.448745,0,1.640499929,45.058484,0,0.166573661,0.3125,0,0.063058036,0.9375,0,0.229631696,1.25,0,86.24110942,999,0,624.7451892,0.020618557,0.546391753,0.010309278,0.134020619,0.010309278,0.020618557,0,0.082474227,0.010309278,0.18556701,0.159369527,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,3,13,23,12,1,1,0,0,0,0,1,0,0,0.019230769,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,2,0.328484064,1,0,0,0,0.328484064,1,19,3,0.157894737,1.789473684,34,2,0.105263158,4.263157895,81,1,0.052631579,0.789473684,15,2,0.105263158,1.105263158,21,0.088235294,0.024691358,0.066666667,0.095238095,200,694,24,0.916044556,2.494036,0,11.606703,74.671173,0,0.105902778,0.28125,0,0.364583333,1.265625,0,0.470486111,1.34375,0.03125,51.80007793,263.4452657,2.109375,605.5609407,0,0.192307692,0.211538462,0.019230769,0.038461538,0.076923077,0,0.076923077,0.153846154,0.230769231,0.12037037,FALSE
3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,55,13,0,12,20,9,1,0,3,0,0,0,2,1,0,0,0.054545455,1,1,0,0,0,0,0,0,0.018181818,0,10,0,1,0,0,1,0,0,0,22,26,69.29507571,0.512168913,29,66.00223322,0.487831087,135.2973089,0.024337827,19,6,0.315789474,1.789473684,34,24,1.263157895,4.263157895,81,0,0,0.789473684,15,6,0.315789474,1.105263158,21,0.176470588,0.296296296,0,0.285714286,166.6,1024,6,11.83128622,71.786756,0,0.266078778,2.283696,0,0.232638889,0.3125,0,0.0625,0.40625,0,0.295138889,0.53125,0,421.6735484,1747.354389,0,311.4888145,0.017241379,0.327586207,0.24137931,0.051724138,0.034482759,0.051724138,0,0.086206897,0.034482759,0.172413793,0.094147583,FALSE
11,0,0,0,2,5,0,4,1,0,0,0,0,0,0,1,0.090909091,30,0,0,1,11,15,1,2,2,0,0,0,1,1,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,6,0,0,0,4,2,6.630268544,0.292159313,7,16.06374889,0.707840687,22.69401743,-0.415681374,19,0,0,1.789473684,34,7,0.368421053,4.263157895,81,0,0,0.789473684,15,0,0,1.105263158,21,0,0.086419753,0,0,257.6923077,1142,28,0.568488462,2.861044,0,0.532616,3.487957,0,0.260817308,0.3125,0.125,0.126201923,1,0,0.387019231,1.203125,0.125,14.52022894,38.30877699,0,611.0431115,0.12195122,0.390243902,0,0.073170732,0.146341463,0.024390244,0,0.024390244,0.097560976,0.243902439,0.156862745,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1,19,22,6,1,1,0,0,0,1,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,6,6,24.77130656,0.422666667,10,33.8358855,0.577333333,58.60719206,-0.154666665,19,1,0.052631579,1.789473684,34,6,0.315789474,4.263157895,81,0,0,0.789473684,15,0,0,1.105263158,21,0.029411765,0.074074074,0,0,60.28571429,114,16,8.566569222,74.504285,0.002115,24.53139078,80.820116,0,0.237847222,0.3125,0.1875,0.128472222,0.3125,0,0.366319444,0.59375,0.1875,219.2518899,910.9478901,5.667166781,538.6052649,0.020408163,0.387755102,0.06122449,0.020408163,0,0.183673469,0,0.040816327,0.06122449,0.244897959,0.096842105,FALSE
5,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,26,0,0,4,10,7,4,1,10,0,0,2,4,2,1,1,0.384615385,5,0,0,2,2,0,1,0,0.192307692,0,11,0,0,0,0,3,0,0,0,4,3,2.21105952,0.088262053,9,22.84001792,0.911737947,25.05107744,-0.823475894,19,0,0,1.789473684,34,4,0.210526316,4.263157895,81,0,0,0.789473684,15,0,0,1.105263158,21,0,0.049382716,0,0,104,356,6,0.423473769,1.228235,0,0.451513538,2.858282,0,0.191105769,0.3125,0.015625,0.171875,1.453125,0,0.362980769,1.765625,0.015625,18.13207601,64.04956682,0,564.9715058,0.096774194,0.290322581,0,0.322580645,0.064516129,0.064516129,0,0.096774194,0.064516129,0.096774194,0.106164384,FALSE
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,3,1,6,21,7,3,23,6,0,0,0,3,1,1,1,0.09375,3,0,0,0,0,1,1,1,0.046875,0,15,0,1,0,0,2,0,0,0,1,1,4.950438912,0.699615275,1,2.125505664,0.300384725,7.075944576,0.39923055,19,1,0.052631579,1.789473684,34,1,0.052631579,4.263157895,81,2,0.105263158,0.789473684,15,0,0,1.105263158,21,0.029411765,0.012345679,0.133333333,0,250.7333333,1136,14,7.455822842,77.037019,0,0.409854368,2.277024,0,0.231907895,0.3125,0.015625,0.370065789,1.46875,0,0.601973684,1.78125,0.015625,186.0844577,2870.159672,0,692.0222425,0.046153846,0.384615385,0.138461538,0.092307692,0.046153846,0,0.015384615,0.169230769,0.076923077,0.076923077,0.151603499,FALSE
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,0,0,6,26,27,1,10,11,0,0,0,4,4,0,3,0.157142857,5,0,0,0,3,1,0,1,0.071428571,1,17,0.058823529,0,0,0,1,0,0,1,11,8,16.0862424,0.485218896,13,17.06630493,0.514781104,33.15254733,-0.029562209,24,3,0.125,2.75,66,12,0.5,2.958333333,71,5,0.208333333,2.5,60,10,0.416666667,2.291666667,55,0.045454545,0.169014085,0.083333333,0.181818182,173.9230769,980,16,3.879925133,51.419058,0.005561,0.233017067,1.697758,0,0.200520833,0.3125,0,0.240625,1.421875,0,0.441145833,1.6875,0,174.0199564,1434.278972,0.31347135,623.5062905,0.154929577,0.478873239,0.042253521,0.154929577,0.014084507,0.028169014,0,0.056338028,0.014084507,0.211267606,0.13368984,FALSE
3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,86,4,1,0,40,21,9,11,12,0,1,0,6,2,0,3,0.139534884,3,0,1,0,2,0,0,0,0.034883721,0,22,0,2,0,0,3,0,0,0,6,5,17.40479325,0.765746105,4,5.324402688,0.234253895,22.72919594,0.531492209,24,10,0.416666667,2.75,66,9,0.375,2.958333333,71,6,0.25,2.5,60,7,0.291666667,2.291666667,55,0.151515152,0.126760563,0.1,0.127272727,160.7692308,1264,4,5.837488611,46.680527,0.018915,13.62807983,81.580169,0,0.224826389,0.3125,0.03125,0.279513889,1.421875,0,0.504340278,1.734375,0.03125,261.6610658,1207.898114,1.553751141,593.7041118,0.011235955,0.280898876,0.258426966,0.134831461,0.011235955,0,0,0.011235955,0.056179775,0.247191011,0.205607477,FALSE
12,0,0,0,1,1,2,8,2,0,0,0,1,0,0,1,0.166666667,48,0,0,0,18,14,4,12,7,0,0,0,5,1,1,0,0.145833333,5,0,0,0,4,0,1,0,0.104166667,3,26,0.115384615,2,0,0,2,0,0,0,8,6,11.95881485,0.560904638,7,9.361769856,0.439095362,21.3205847,0.121809276,24,11,0.458333333,2.75,66,10,0.416666667,2.958333333,71,11,0.458333333,2.5,60,5,0.208333333,2.291666667,55,0.166666667,0.14084507,0.183333333,0.090909091,127.125,392,10,4.103999667,56.480076,0,9.208029067,78.344353,0,0.16875,0.3125,0,0.21875,1.421875,0,0.3875,1.734375,0,280.9132587,1350.741759,0,819.7024689,0.033333333,0.416666667,0.083333333,0.15,0.016666667,0,0,0.083333333,0,0.25,0.158878505,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,24,49,1,15,18,0,0,0,5,12,1,0,0.202247191,9,0,0,0,1,7,1,0,0.101123596,0,23,0,1,0,0,5,0,0,0,24,0,0,2.75,66,0,0,2.958333333,71,0,0,2.5,60,1,0.041666667,2.291666667,55,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0,82.86956522,236,24,10.642134,70.665058,0,3.6235016,47.042301,0,0.2,0.3125,0,0.0953125,0.703125,0,0.2953125,1.015625,0,443.1987968,2548.746113,0,688.0457838,0.449438202,0.584269663,0,0.202247191,0.011235955,0.011235955,0.011235955,0.078651685,0,0.101123596,0.254285714,TRUE
5,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,42,2,2,4,8,12,3,11,3,1,0,0,1,0,0,1,0.071428571,0,0,0,0,0,0,0,0,0,1,12,0.083333333,1,0,0,3,0,0,0,5,3,10.67463782,0.508107223,9,10.33399448,0.491892777,21.0086323,0.016214446,24,6,0.25,2.75,66,5,0.208333333,2.958333333,71,3,0.125,2.5,60,2,0.083333333,2.291666667,55,0.090909091,0.070422535,0.05,0.036363636,347.4444444,1190,14,6.793883,65.965101,0,0.0694269,0.372194,0,0.24609375,0.3125,0.015625,0.028125,0.109375,0,0.27421875,0.421875,0.109375,138.2669955,1146.580712,2.809471524,781.7146759,0.063829787,0.617021277,0.042553191,0.063829787,0,0.063829787,0.021276596,0.021276596,0.042553191,0.127659574,0.136507937,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,9,4,6,25,39,11,7,6,0,0,0,2,3,1,0,0.059405941,1,0,0,0,0,1,0,0,0.00990099,1,12,0.083333333,0,0,0,2,0,0,0,6,9,19.89548355,0.933689325,2,1.412978496,0.066310675,21.30846205,0.867378651,24,18,0.75,2.75,66,7,0.291666667,2.958333333,71,17,0.708333333,2.5,60,9,0.375,2.291666667,55,0.272727273,0.098591549,0.283333333,0.163636364,170.7272727,990,0,1.899866273,14.582728,0.007416,1.111676545,6.889538,0,0.181818182,0.3125,0.03125,0.444602273,1.484375,0,0.626420455,1.796875,0.046875,12.82486379,32.94193622,2.287333787,520.3550514,0.198019802,0.445544554,0.287128713,0.059405941,0.01980198,0.00990099,0,0.089108911,0.00990099,0.079207921,0.09015025,FALSE
3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,87,0,0,5,34,30,14,4,11,0,0,2,6,3,0,0,0.126436782,2,0,0,0,0,2,0,0,0.022988506,0,12,0,0,0,0,2,0,0,0,3,2,9.444775424,0.856675915,2,1.580135232,0.143324085,11.02491066,0.71335183,24,6,0.25,2.75,66,6,0.25,2.958333333,71,4,0.166666667,2.5,60,4,0.166666667,2.291666667,55,0.090909091,0.084507042,0.066666667,0.072727273,77.33333333,210,8,5.172940846,62.938986,0.017704,6.297236154,79.793666,0,0.169471154,0.3125,0.03125,0.188701923,1.296875,0,0.358173077,1.609375,0.046875,224.6978441,1480.932622,0.375777392,551.2203773,0.266666667,0.488888889,0.1,0.122222222,0.022222222,0,0.022222222,0.077777778,0.011111111,0.155555556,0.203125,FALSE
13,0,0,1,0,2,2,8,1,0,0,0,0,0,0,1,0.076923077,28,0,0,3,14,1,5,5,3,0,0,1,1,0,0,1,0.107142857,2,0,0,1,0,0,0,1,0.071428571,1,17,0.058823529,1,0,0,3,0,0,0,2,0,0,0,5,12.0359975,1,12.0359975,-1,24,0,0,2.75,66,2,0.083333333,2.958333333,71,0,0,2.5,60,1,0.041666667,2.291666667,55,0,0.028169014,0,0.018181818,176.25,544,12,0.452178533,1.918353,0.000162,0.308993133,2.29711,0,0.195833333,0.3125,0.046875,0.183333333,1.390625,0,0.379166667,1.703125,0.078125,29.90098883,225.3168094,0.248592228,728.5543129,0.024390244,0.536585366,0.024390244,0.097560976,0.024390244,0.024390244,0,0.048780488,0.048780488,0.195121951,0.114942529,FALSE
5,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,73,3,0,2,14,41,5,8,8,0,0,0,1,5,1,1,0.109589041,1,0,0,0,0,1,0,0,0.01369863,1,16,0.0625,0,0,0,3,0,0,0,9,9,19.48880728,0.813181622,3,4.477311424,0.186818378,23.9661187,0.626363244,24,5,0.208333333,2.75,66,11,0.458333333,2.958333333,71,5,0.208333333,2.5,60,9,0.375,2.291666667,55,0.075757576,0.154929577,0.083333333,0.163636364,287.8461538,1278,14,7.027485917,77.101979,0.052472,0.185329917,1.365644,0,0.231770833,0.3125,0.046875,0.19921875,1.4375,0,0.430989583,1.75,0.046875,654.3958537,7673.455039,1.017255677,641.2818978,0,0.243589744,0.076923077,0.102564103,0.012820513,0.051282051,0,0.064102564,0.08974359,0.358974359,0.091729323,FALSE
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,2,22,13,5,15,6,0,1,0,4,1,0,0,0.103448276,2,0,0,0,1,1,0,0,0.034482759,0,12,0,0,0,0,0,0,0,0,8,10,27.7210503,0.753361268,4,9.075439616,0.246638732,36.79648992,0.506722536,24,7,0.291666667,2.75,66,9,0.375,2.958333333,71,9,0.375,2.5,60,7,0.291666667,2.291666667,55,0.106060606,0.126760563,0.15,0.127272727,260.8888889,964,4,9.284434333,52.023635,0.011188,9.218984917,58.464854,0,0.19921875,0.3125,0.0625,0.420572917,1.421875,0,0.619791667,1.734375,0.0625,510.0872942,5722.376317,0.3515625,696.5343137,0.116666667,0.466666667,0.183333333,0.1,0.05,0.05,0,0.066666667,0.016666667,0.066666667,0.137071651,FALSE
6,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,68,0,0,4,4,18,7,35,8,0,0,0,1,1,2,4,0.117647059,3,0,0,0,0,1,1,1,0.044117647,0,25,0,1,0,0,2,0,0,0,11,13,34.62291898,0.741444481,10,12.07365757,0.258555519,46.69657655,0.482888963,28,6,0.214285714,2.357142857,66,12,0.428571429,4.714285714,132,0,0,1.642857143,46,8,0.285714286,4.071428571,114,0.090909091,0.090909091,0,0.070175439,144.8888889,438,0,2.052928875,30.162338,0,0.814207563,7.037945,0,0.172851563,0.3125,0,0.208007813,1.125,0,0.380859375,1.234375,0,73.8833003,999,0.159801136,948.6223515,0,0.594594595,0,0.108108108,0.013513514,0.013513514,0,0.094594595,0.013513514,0.162162162,0.184538653,FALSE
8,0,0,0,1,0,3,4,4,0,0,0,0,0,1,3,0.5,90,0,0,10,19,25,24,12,15,0,0,0,4,8,3,0,0.166666667,2,0,0,0,0,2,0,0,0.022222222,0,28,0,4,0,0,4,0,0,1,4,2,4.849462912,0.79302071,2,1.265715232,0.20697929,6.115178144,0.586041419,28,2,0.071428571,2.357142857,66,5,0.178571429,4.714285714,132,3,0.107142857,1.642857143,46,8,0.285714286,4.071428571,114,0.03030303,0.037878788,0.065217391,0.070175439,217.3888889,1182,6,8.203270714,79.490909,0,2.858716429,67.48726,0,0.224330357,0.3125,0,0.228794643,1.359375,0,0.453125,1.671875,0,156.0646641,1765.619214,0.481296519,727.0125588,0.112244898,0.316326531,0.020408163,0.193877551,0.06122449,0.040816327,0,0.091836735,0.020408163,0.255102041,0.236111111,TRUE
23,0,0,0,1,3,7,12,1,0,0,0,0,0,1,0,0.043478261,58,5,0,6,4,16,9,18,9,0,0,0,1,2,2,4,0.155172414,5,0,0,0,1,2,1,1,0.086206897,1,26,0.038461538,3,0,0,5,0,0,1,12,14,34.31782931,0.564003005,13,26.52906155,0.435996995,60.84689086,0.128006011,28,7,0.25,2.357142857,66,13,0.464285714,4.714285714,132,2,0.071428571,1.642857143,46,4,0.142857143,4.071428571,114,0.106060606,0.098484848,0.043478261,0.035087719,286.95,1280,6,8.8686365,87.037062,0,2.628535265,77.002661,0,0.206801471,0.3125,0,0.219439338,1.4765625,0,0.426240809,1.7890625,0,190.9219916,1534.148724,0,896.5947205,0,0.382716049,0.209876543,0.12345679,0.024691358,0.024691358,0,0.086419753,0.012345679,0.135802469,0.15274463,FALSE
2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,79,0,0,3,8,39,14,15,11,0,0,1,0,7,1,2,0.139240506,3,0,0,0,0,1,0,2,0.037974684,0,9,0,3,1,0,1,0,0,0,1,0,0,0,2,5.228630656,1,5.228630656,-1,28,8,0.285714286,2.357142857,66,1,0.035714286,4.714285714,132,7,0.25,1.642857143,46,9,0.321428571,4.071428571,114,0.121212121,0.007575758,0.152173913,0.078947368,360.125,1280,4,6.413187353,84.001936,0.012121,6.341398706,57.115862,0,0.184742647,0.3125,0.03125,0.275735294,1.46875,0,0.460477941,1.625,0.03125,500.4969722,7625.979386,1.584989952,826.2975695,0.098765432,0.345679012,0.111111111,0.135802469,0.012345679,0.024691358,0.012345679,0.024691358,0.024691358,0.308641975,0.210810811,FALSE
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,0,20,21,22,9,8,0,0,0,1,2,3,2,0.111111111,7,0,0,0,1,2,2,2,0.097222222,1,19,0.052631579,0,0,0,0,0,0,0,20,18,50.00380928,0.510438052,24,47.95873315,0.489561948,97.96254243,0.020876103,28,5,0.178571429,2.357142857,66,22,0.785714286,4.714285714,132,6,0.214285714,1.642857143,46,15,0.535714286,4.071428571,114,0.075757576,0.166666667,0.130434783,0.131578947,222.1875,930,10,5.032052526,78.395365,0.008804,8.933710105,78.344831,0,0.225328947,0.3125,0.046875,0.235197368,0.953125,0,0.460526316,1.265625,0.078125,224.9104177,2297.953351,1.408819075,717.6985903,0,0.342465753,0.04109589,0.109589041,0.082191781,0.04109589,0,0.136986301,0.02739726,0.219178082,0.142566191,FALSE
12,0,0,0,1,2,2,7,2,0,0,0,1,0,1,0,0.166666667,92,0,0,1,27,25,1,38,13,0,0,0,4,5,0,4,0.141304348,5,0,0,0,0,2,0,3,0.054347826,0,27,0,0,0,0,7,0,0,0,9,9,23.02665885,0.635363235,6,13.21506493,0.364636765,36.24172378,0.270726469,28,5,0.178571429,2.357142857,66,15,0.535714286,4.714285714,132,0,0,1.642857143,46,11,0.392857143,4.071428571,114,0.075757576,0.113636364,0,0.096491228,140,594,0,16.52594661,89.193071,0,6.451229056,64.286416,0,0.221354167,0.3125,0.015625,0.268229167,1.46875,0,0.489583333,1.78125,0.015625,238.9993881,1293.547618,0,803.3396739,0.009615385,0.326923077,0.086538462,0.144230769,0.009615385,0.048076923,0,0.048076923,0.067307692,0.269230769,0.25,FALSE
7,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,83,0,0,0,5,14,16,48,8,0,0,0,0,2,1,5,0.096385542,4,0,0,0,0,2,0,2,0.048192771,0,23,0,0,0,0,4,0,0,0,28,3,0.107142857,2.357142857,66,0,0,4.714285714,132,7,0.25,1.642857143,46,9,0.321428571,4.071428571,114,0.045454545,0,0.152173913,0.078947368,0,0,0,0,0,0,0,0,0,310.25,1175,16,3.483503952,65.677232,0,3.02957981,51.017361,0,0.236607143,0.3125,0.03125,0.572916667,1.5,0,0.80952381,1.765625,0.1875,71.44636901,1149.078221,0.574994129,1119.755892,0,0.466666667,0.066666667,0.088888889,0.055555556,0.055555556,0,0.077777778,0.022222222,0.166666667,0.155430712,FALSE
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,0,0,14,21,25,18,13,13,0,0,1,2,6,2,2,0.142857143,3,0,0,0,0,2,0,1,0.032967033,0,18,0,0,0,0,0,0,0,0,11,15,31.85115216,0.617516632,11,19.72827181,0.382483368,51.57942397,0.235033264,28,12,0.428571429,2.357142857,66,15,0.535714286,4.714285714,132,5,0.178571429,1.642857143,46,13,0.464285714,4.071428571,114,0.181818182,0.113636364,0.108695652,0.114035088,175.8333333,938,14,10.12875461,83.93993,0,8.355739222,83.898812,0,0.192708333,0.3125,0,0.3984375,1.5,0,0.591145833,1.8125,0.09375,225.2600773,2555.811594,0.495405759,638.2246908,0.097826087,0.456521739,0.108695652,0.141304348,0.010869565,0.02173913,0,0.097826087,0.02173913,0.141304348,0.202020202,FALSE
